customer_id,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group
3441,Female,Handbag,Accessories,63,Maryland,L,Magenta,Fall,4.3,No,2-Day Shipping,No,2,PayPal,7,Middle-aged
3442,Female,Sweater,Clothing,96,Tennessee,XL,Charcoal,Fall,4.1,No,Standard,No,15,Credit Card,365,Senior
3443,Female,Skirt,Clothing,78,Michigan,M,Violet,Spring,4.3,No,Next Day Air,No,12,PayPal,7,Adult
3444,Female,Dress,Clothing,24,Tennessee,L,Silver,Summer,5.0,No,Free Shipping,No,28,Cash,14,Middle-aged
3445,Female,Pants,Clothing,63,Rhode Island,S,Green,Summer,3.8,No,2-Day Shipping,No,12,Bank Transfer,14,Middle-aged
3446,Female,Hat,Accessories,58,Florida,M,Magenta,Fall,4.9,No,Standard,No,3,Debit Card,365,Middle-aged
3447,Female,Boots,Footwear,55,Louisiana,S,Purple,Spring,5.0,No,2-Day Shipping,No,20,Cash,7,Middle-aged
3448,Female,Sandals,Footwear,58,Arkansas,M,Blue,Fall,4.3,No,Express,No,3,Bank Transfer,14,Senior
3449,Female,Coat,Outerwear,28,Kentucky,S,Yellow,Winter,4.1,No,Express,No,32,Bank Transfer,14,Young Adult
3450,Female,Blouse,Clothing,37,Kansas,M,Brown,Spring,4.5,No,Standard,No,35,Cash,30,Middle-aged
3451,Female,Shorts,Clothing,78,Vermont,M,Pink,Spring,3.6,No,Store Pickup,No,31,PayPal,30,Young Adult
3452,Female,Blouse,Clothing,73,Nevada,XL,Silver,Fall,3.0,No,Free Shipping,No,13,Credit Card,365,Adult
3453,Female,Jacket,Outerwear,20,Oklahoma,M,Indigo,Spring,3.7,No,Next Day Air,No,3,Venmo,14,Adult
3454,Female,Shirt,Clothing,60,Alabama,L,Pink,Winter,4.3,No,Standard,No,48,Venmo,14,Adult
3455,Female,Handbag,Accessories,71,Louisiana,S,Lavender,Fall,4.6,No,Store Pickup,No,15,PayPal,14,Middle-aged
3456,Female,T-shirt,Clothing,89,Ohio,M,Orange,Fall,4.7,No,Standard,No,13,Venmo,365,Middle-aged
3457,Female,Hoodie,Clothing,53,Texas,M,Red,Fall,4.6,No,Express,No,21,Venmo,30,Middle-aged
3458,Female,Jewelry,Accessories,87,Maryland,M,Gray,Summer,3.0,No,Express,No,29,Cash,14,Senior
3459,Female,Jewelry,Accessories,37,West Virginia,L,Violet,Spring,3.4,No,Standard,No,24,Venmo,90,Senior
3460,Female,Hoodie,Clothing,37,Ohio,L,Green,Fall,3.8,No,Express,No,21,PayPal,365,Senior
3461,Female,Scarf,Accessories,78,Indiana,M,Gold,Spring,3.1,No,Express,No,5,Bank Transfer,14,Middle-aged
3462,Female,Shoes,Footwear,23,Wyoming,S,Maroon,Spring,4.4,No,Standard,No,47,Cash,90,Middle-aged
3463,Female,Jeans,Clothing,73,Michigan,L,Olive,Spring,4.5,No,Standard,No,34,Credit Card,90,Middle-aged
3464,Female,Jewelry,Accessories,27,Maine,M,Yellow,Fall,2.8,No,2-Day Shipping,No,45,PayPal,14,Adult
3465,Female,Coat,Outerwear,59,Utah,S,Peach,Winter,2.7,No,Next Day Air,No,12,PayPal,365,Adult
3466,Female,Backpack,Accessories,53,Iowa,M,Gold,Spring,3.4,No,Standard,No,31,Debit Card,7,Young Adult
3467,Female,Socks,Clothing,42,Maryland,S,Purple,Summer,4.6,No,Standard,No,43,Bank Transfer,365,Middle-aged
3468,Female,Scarf,Accessories,45,Texas,M,Charcoal,Fall,5.0,No,Next Day Air,No,5,Credit Card,365,Young Adult
3469,Female,Sunglasses,Accessories,89,Ohio,S,Indigo,Winter,3.5,No,Standard,No,36,Debit Card,90,Adult
3470,Female,Socks,Clothing,85,North Dakota,L,Magenta,Fall,3.3,No,Store Pickup,No,12,Cash,365,Adult
3471,Female,Coat,Outerwear,69,West Virginia,S,Olive,Summer,4.5,No,Free Shipping,No,31,Cash,14,Young Adult
3472,Female,Sandals,Footwear,66,North Carolina,S,Blue,Spring,3.1,No,Store Pickup,No,31,Cash,14,Middle-aged
3473,Female,Blouse,Clothing,42,Georgia,S,White,Summer,4.0,No,Free Shipping,No,15,Debit Card,7,Adult
3474,Female,Dress,Clothing,40,Kansas,M,Cyan,Spring,2.5,No,Express,No,11,Cash,7,Senior
3475,Female,Pants,Clothing,82,Maine,M,Cyan,Winter,4.4,No,Store Pickup,No,18,Venmo,30,Middle-aged
3476,Female,Sneakers,Footwear,88,South Carolina,M,Orange,Spring,4.4,No,Express,No,9,Cash,90,Middle-aged
3477,Female,Boots,Footwear,99,South Carolina,XL,Orange,Summer,3.2,No,Free Shipping,No,11,Cash,7,Senior
3478,Female,Handbag,Accessories,85,Kentucky,S,Teal,Spring,3.8,No,Store Pickup,No,38,Debit Card,14,Middle-aged
3479,Female,Handbag,Accessories,57,Arizona,M,Magenta,Fall,4.6,No,Store Pickup,No,42,PayPal,90,Adult
3480,Female,Sweater,Clothing,56,New York,S,Orange,Summer,4.9,No,Standard,No,41,Cash,30,Middle-aged
3481,Female,Sandals,Footwear,79,New Hampshire,L,Peach,Winter,3.5,No,Free Shipping,No,45,PayPal,30,Young Adult
3482,Female,Socks,Clothing,67,Ohio,S,Maroon,Summer,3.4,No,Store Pickup,No,41,Debit Card,14,Middle-aged
3483,Female,Gloves,Accessories,61,Hawaii,M,Gold,Winter,3.9,No,Next Day Air,No,35,Debit Card,7,Senior
3484,Female,Hoodie,Clothing,37,Texas,L,White,Winter,3.9,No,Express,No,21,Credit Card,90,Young Adult
3485,Female,Dress,Clothing,75,Illinois,L,Gray,Fall,4.2,No,Free Shipping,No,13,Credit Card,14,Middle-aged
3486,Female,Shirt,Clothing,21,Massachusetts,XL,Brown,Winter,3.4,No,Standard,No,23,Debit Card,14,Middle-aged
3487,Female,Shorts,Clothing,89,North Carolina,L,Charcoal,Winter,4.9,No,Standard,No,6,PayPal,7,Middle-aged
3488,Female,Sandals,Footwear,24,West Virginia,L,Beige,Fall,2.9,No,Store Pickup,No,39,Bank Transfer,365,Young Adult
3489,Female,Sweater,Clothing,27,Delaware,XL,Teal,Spring,4.9,No,Store Pickup,No,7,Cash,90,Senior
3490,Female,Dress,Clothing,26,Idaho,L,Black,Summer,4.6,No,2-Day Shipping,No,32,PayPal,90,Middle-aged
3491,Female,Boots,Footwear,82,Oregon,M,Violet,Spring,3.6,No,Store Pickup,No,43,Credit Card,90,Senior
3492,Female,Pants,Clothing,28,Maine,M,Orange,Winter,4.3,No,Express,No,15,Cash,30,Young Adult
3493,Female,Gloves,Accessories,65,South Dakota,M,Turquoise,Fall,4.6,No,Standard,No,48,Bank Transfer,365,Middle-aged
3494,Female,Pants,Clothing,82,New Mexico,XL,Black,Winter,4.7,No,Store Pickup,No,35,Credit Card,7,Middle-aged
3495,Female,Scarf,Accessories,38,Washington,M,Silver,Winter,3.5,No,Free Shipping,No,41,PayPal,90,Senior
3496,Female,Shorts,Clothing,33,Georgia,XL,Gray,Spring,2.8,No,Free Shipping,No,14,Cash,7,Young Adult
3497,Female,Shoes,Footwear,38,Idaho,M,Pink,Summer,4.0,No,Free Shipping,No,22,PayPal,30,Adult
3498,Female,Handbag,Accessories,48,Colorado,M,Red,Spring,4.3,No,Store Pickup,No,16,Venmo,90,Adult
3499,Female,Sandals,Footwear,35,Kentucky,M,Lavender,Summer,3.8,No,Standard,No,2,Bank Transfer,14,Middle-aged
3500,Female,Socks,Clothing,29,New Jersey,L,Indigo,Fall,3.0,No,Next Day Air,No,13,PayPal,90,Young Adult
3501,Female,Shirt,Clothing,48,Oregon,S,Silver,Fall,4.6,No,Next Day Air,No,38,Debit Card,14,Adult
3502,Female,Shoes,Footwear,87,Nebraska,M,Silver,Fall,4.8,No,Standard,No,43,Bank Transfer,7,Middle-aged
3503,Female,Backpack,Accessories,62,Massachusetts,M,Green,Fall,4.7,No,Next Day Air,No,26,Bank Transfer,90,Adult
3504,Female,Shirt,Clothing,96,Nebraska,M,Pink,Spring,3.9,No,Free Shipping,No,39,Cash,7,Adult
3505,Female,Handbag,Accessories,41,Hawaii,S,Violet,Fall,4.0,No,Next Day Air,No,50,Venmo,30,Senior
3506,Female,Jewelry,Accessories,42,Indiana,L,Red,Winter,3.7,No,2-Day Shipping,No,40,Bank Transfer,90,Middle-aged
3507,Female,Shirt,Clothing,57,Illinois,L,Olive,Winter,3.7,No,2-Day Shipping,No,12,Cash,14,Young Adult
3508,Female,Handbag,Accessories,65,Colorado,S,Purple,Spring,4.2,No,Store Pickup,No,33,Credit Card,90,Middle-aged
3509,Female,Pants,Clothing,54,Pennsylvania,M,Gray,Fall,4.7,No,Standard,No,49,Bank Transfer,7,Middle-aged
3510,Female,T-shirt,Clothing,22,Ohio,L,Brown,Winter,4.3,No,Next Day Air,No,43,Venmo,14,Middle-aged
3511,Female,Sneakers,Footwear,96,Pennsylvania,S,Orange,Fall,4.9,No,2-Day Shipping,No,14,Venmo,30,Middle-aged
3512,Female,Jewelry,Accessories,81,Mississippi,M,Blue,Summer,3.9,No,2-Day Shipping,No,21,Credit Card,90,Senior
3513,Female,Shirt,Clothing,46,Kentucky,M,White,Fall,3.4,No,Free Shipping,No,31,Debit Card,90,Adult
3514,Female,Blouse,Clothing,74,Alaska,XL,Charcoal,Spring,4.2,No,Store Pickup,No,29,Credit Card,14,Adult
3515,Female,Sneakers,Footwear,50,Georgia,XL,Gray,Winter,4.7,No,Express,No,32,Cash,30,Young Adult
3516,Female,Dress,Clothing,80,South Dakota,XL,Charcoal,Winter,4.0,No,Next Day Air,No,16,Debit Card,14,Young Adult
3517,Female,Boots,Footwear,56,South Carolina,S,White,Summer,4.0,No,Free Shipping,No,38,PayPal,14,Adult
3518,Female,Skirt,Clothing,69,Tennessee,M,Orange,Winter,3.1,No,Next Day Air,No,34,Debit Card,90,Adult
3519,Female,Shirt,Clothing,97,Colorado,M,Black,Spring,4.2,No,Standard,No,30,PayPal,90,Middle-aged
3520,Female,Shorts,Clothing,66,Wisconsin,M,White,Winter,3.7,No,Next Day Air,No,14,Bank Transfer,14,Adult
3521,Female,Hat,Accessories,70,Georgia,S,Brown,Spring,3.1,No,Express,No,33,Bank Transfer,30,Middle-aged
3522,Female,Shoes,Footwear,50,Maryland,M,Pink,Winter,3.7,No,Store Pickup,No,35,Venmo,7,Middle-aged
3523,Female,Pants,Clothing,85,New Jersey,M,Yellow,Spring,3.2,No,Store Pickup,No,13,Cash,90,Adult
3524,Female,Backpack,Accessories,59,Nevada,M,Cyan,Summer,2.8,No,Standard,No,30,Cash,14,Middle-aged
3525,Female,Pants,Clothing,74,Michigan,L,Silver,Summer,2.9,No,Free Shipping,No,30,Credit Card,30,Senior
3526,Female,Sunglasses,Accessories,38,Wyoming,L,Olive,Winter,3.5,No,Standard,No,47,Bank Transfer,365,Middle-aged
3527,Female,Sweater,Clothing,99,Massachusetts,M,Olive,Spring,3.8,No,Express,No,1,PayPal,90,Young Adult
3528,Female,Blouse,Clothing,97,Washington,S,Charcoal,Spring,4.7,No,Free Shipping,No,1,Cash,7,Young Adult
3529,Female,Scarf,Accessories,67,Maine,L,Gray,Summer,4.5,No,Free Shipping,No,33,PayPal,365,Adult
3530,Female,T-shirt,Clothing,20,Montana,S,Maroon,Winter,3.9,No,Next Day Air,No,43,Bank Transfer,7,Middle-aged
3531,Female,Sunglasses,Accessories,45,Oklahoma,L,Black,Spring,3.4,No,Express,No,37,PayPal,7,Senior
3532,Female,Shoes,Footwear,52,North Dakota,XL,Violet,Winter,4.6,No,2-Day Shipping,No,23,Cash,90,Middle-aged
3533,Female,Pants,Clothing,68,Connecticut,L,Indigo,Fall,4.6,No,Standard,No,12,Credit Card,365,Senior
3534,Female,Sneakers,Footwear,98,Texas,L,Yellow,Fall,4.7,No,Standard,No,30,Venmo,14,Middle-aged
3535,Female,Shoes,Footwear,83,Delaware,M,Gray,Fall,3.2,No,Express,No,7,Cash,7,Senior
3536,Female,Shorts,Clothing,51,Mississippi,M,Red,Summer,5.0,No,Express,No,20,Debit Card,30,Senior
3537,Female,Handbag,Accessories,21,Minnesota,L,Peach,Spring,4.5,No,Express,No,10,Venmo,30,Middle-aged
3538,Female,Handbag,Accessories,92,Georgia,M,Gray,Spring,3.5,No,Standard,No,40,Credit Card,90,Middle-aged
3539,Female,Shoes,Footwear,63,Iowa,S,White,Spring,4.5,No,Store Pickup,No,21,Venmo,30,Middle-aged
3540,Female,Jewelry,Accessories,56,New York,S,Green,Spring,3.2,No,Express,No,17,Credit Card,14,Adult
3541,Female,Shorts,Clothing,95,Nevada,M,Magenta,Spring,4.6,No,Free Shipping,No,5,Bank Transfer,7,Young Adult
3542,Female,Blouse,Clothing,66,Virginia,M,Olive,Winter,4.0,No,Next Day Air,No,22,PayPal,365,Middle-aged
3543,Female,Coat,Outerwear,28,Idaho,S,Olive,Spring,4.2,No,Express,No,5,Venmo,7,Senior
3544,Female,Hat,Accessories,83,Colorado,M,Blue,Winter,4.1,No,Standard,No,18,PayPal,90,Middle-aged
3545,Female,Socks,Clothing,55,Wisconsin,XL,Charcoal,Fall,3.6,No,2-Day Shipping,No,42,Cash,90,Senior
3546,Female,Sandals,Footwear,28,Connecticut,M,Yellow,Spring,3.7,No,2-Day Shipping,No,22,Debit Card,365,Middle-aged
3547,Female,Scarf,Accessories,79,Kansas,M,Violet,Summer,3.6,No,Free Shipping,No,37,Bank Transfer,14,Middle-aged
3548,Female,Scarf,Accessories,31,Pennsylvania,L,Magenta,Summer,3.8,No,Standard,No,23,Credit Card,365,Middle-aged
3549,Female,Blouse,Clothing,37,Utah,M,Red,Fall,3.0,No,Standard,No,47,Debit Card,14,Senior
3550,Female,T-shirt,Clothing,34,Oregon,M,Cyan,Summer,3.4,No,2-Day Shipping,No,11,Bank Transfer,14,Middle-aged
3551,Female,Shoes,Footwear,74,West Virginia,S,Orange,Winter,4.8,No,Standard,No,32,Cash,7,Senior
3552,Female,Gloves,Accessories,31,Montana,L,Black,Spring,2.6,No,Store Pickup,No,20,Venmo,7,Senior
3553,Female,Sunglasses,Accessories,66,Kentucky,M,Blue,Winter,2.9,No,Next Day Air,No,3,PayPal,90,Young Adult
3554,Female,Shoes,Footwear,99,Minnesota,M,Charcoal,Spring,4.9,No,Free Shipping,No,32,Bank Transfer,7,Senior
3555,Female,Dress,Clothing,55,Louisiana,M,Indigo,Spring,5.0,No,Free Shipping,No,5,Credit Card,14,Adult
3556,Female,Blouse,Clothing,23,Delaware,L,Silver,Spring,4.6,No,Next Day Air,No,45,Cash,90,Young Adult
3557,Female,Sweater,Clothing,88,Arizona,M,Brown,Fall,4.2,No,Express,No,43,Cash,14,Senior
3558,Female,Jacket,Outerwear,26,Nevada,M,Peach,Summer,4.9,No,Next Day Air,No,1,PayPal,90,Middle-aged
3559,Female,Backpack,Accessories,94,Alaska,L,Magenta,Summer,4.8,No,Standard,No,9,Venmo,90,Senior
3560,Female,Shorts,Clothing,25,Utah,M,Beige,Fall,3.0,No,Next Day Air,No,13,Venmo,90,Young Adult
3561,Female,Socks,Clothing,96,Kansas,XL,Violet,Fall,3.5,No,Express,No,5,Credit Card,365,Young Adult
3562,Female,Sneakers,Footwear,29,North Carolina,L,Black,Spring,3.4,No,Standard,No,39,Credit Card,14,Senior
3563,Female,Sneakers,Footwear,36,Maryland,M,Cyan,Winter,3.4,No,Free Shipping,No,7,Bank Transfer,7,Middle-aged
3564,Female,Blouse,Clothing,90,Maine,M,Green,Summer,4.9,No,Standard,No,8,Credit Card,90,Middle-aged
3565,Female,Gloves,Accessories,38,Illinois,S,Brown,Summer,4.4,No,Free Shipping,No,40,Venmo,365,Middle-aged
3566,Female,Handbag,Accessories,52,Pennsylvania,S,Gray,Spring,4.2,No,Store Pickup,No,35,PayPal,30,Middle-aged
3567,Female,Jeans,Clothing,88,Alaska,S,Orange,Spring,3.1,No,Next Day Air,No,14,Venmo,30,Adult
3568,Female,Scarf,Accessories,56,New Mexico,S,Silver,Summer,4.0,No,Next Day Air,No,26,Credit Card,30,Adult
3569,Female,Sandals,Footwear,71,Arkansas,M,Purple,Spring,4.8,No,Next Day Air,No,14,PayPal,90,Adult
3570,Female,Sandals,Footwear,94,Alaska,M,Olive,Fall,3.3,No,Express,No,9,Bank Transfer,14,Adult
3571,Female,Dress,Clothing,97,Louisiana,XL,Teal,Winter,4.7,No,Standard,No,32,Debit Card,365,Young Adult
3572,Female,Skirt,Clothing,27,North Dakota,M,White,Summer,3.2,No,Standard,No,15,Bank Transfer,90,Senior
3573,Female,Shorts,Clothing,28,Rhode Island,M,Black,Spring,5.0,No,Standard,No,25,Credit Card,30,Young Adult
3574,Female,Jeans,Clothing,67,Connecticut,L,Maroon,Fall,4.9,No,Free Shipping,No,27,PayPal,30,Middle-aged
3575,Female,Socks,Clothing,70,New York,M,Cyan,Fall,4.9,No,Express,No,39,Bank Transfer,90,Adult
3576,Female,Coat,Outerwear,95,Kentucky,M,Violet,Fall,3.7,No,Express,No,49,Venmo,14,Senior
3577,Female,Boots,Footwear,24,Maine,L,Yellow,Spring,3.0,No,Express,No,12,Venmo,14,Adult
3578,Female,Belt,Accessories,35,Missouri,S,Yellow,Winter,2.6,No,Standard,No,13,Bank Transfer,7,Senior
3579,Female,Shoes,Footwear,22,Georgia,L,Olive,Winter,2.6,No,Standard,No,22,Bank Transfer,90,Middle-aged
3580,Female,Scarf,Accessories,66,Arizona,L,Olive,Fall,4.8,No,Standard,No,19,Credit Card,90,Adult
3581,Female,Blouse,Clothing,83,New Hampshire,M,Magenta,Summer,3.2,No,2-Day Shipping,No,3,Cash,14,Middle-aged
3582,Female,Dress,Clothing,95,Georgia,M,Orange,Fall,4.9,No,Next Day Air,No,50,Credit Card,7,Adult
3583,Female,Shorts,Clothing,41,California,S,Beige,Summer,3.4,No,2-Day Shipping,No,15,PayPal,365,Young Adult
3584,Female,Blouse,Clothing,77,Arizona,L,Brown,Summer,2.7,No,Store Pickup,No,44,Credit Card,90,Middle-aged
3585,Female,Sneakers,Footwear,52,Florida,L,Indigo,Fall,4.8,No,Express,No,48,Debit Card,30,Adult
3586,Female,Gloves,Accessories,41,New York,XL,Gray,Winter,4.1,No,Standard,No,4,Venmo,14,Adult
3587,Female,Hoodie,Clothing,28,Idaho,M,Yellow,Winter,4.6,No,Store Pickup,No,12,PayPal,14,Adult
3588,Female,Sweater,Clothing,90,Virginia,S,Violet,Summer,4.4,No,Standard,No,33,Debit Card,365,Adult
3589,Female,Sunglasses,Accessories,55,Michigan,M,Magenta,Spring,3.5,No,2-Day Shipping,No,40,Cash,365,Young Adult
3590,Female,Belt,Accessories,73,New Hampshire,M,Blue,Spring,4.8,No,Next Day Air,No,38,Cash,90,Adult
3591,Female,Dress,Clothing,87,South Dakota,M,Gray,Fall,2.9,No,2-Day Shipping,No,19,Venmo,90,Adult
3592,Female,Jacket,Outerwear,89,South Dakota,M,Gold,Winter,3.2,No,2-Day Shipping,No,38,Bank Transfer,90,Middle-aged
3593,Female,Boots,Footwear,82,New Jersey,L,Lavender,Spring,4.4,No,2-Day Shipping,No,18,Venmo,14,Senior
3594,Female,Sandals,Footwear,80,Wyoming,M,Black,Spring,4.6,No,Next Day Air,No,24,PayPal,30,Senior
3595,Female,Scarf,Accessories,87,Alabama,L,Charcoal,Summer,2.6,No,2-Day Shipping,No,29,Venmo,90,Young Adult
3596,Female,Blouse,Clothing,41,South Dakota,M,Violet,Spring,3.1,No,Store Pickup,No,14,PayPal,365,Young Adult
3597,Female,Hoodie,Clothing,83,South Carolina,M,Charcoal,Spring,4.3,No,Standard,No,44,Cash,14,Adult
3598,Female,Sunglasses,Accessories,71,New Mexico,M,Maroon,Summer,3.1,No,Standard,No,18,Bank Transfer,90,Adult
3599,Female,Hoodie,Clothing,76,Connecticut,XL,Purple,Spring,4.6,No,Store Pickup,No,19,Bank Transfer,14,Young Adult
3600,Female,Scarf,Accessories,34,Kansas,S,Peach,Spring,4.6,No,Express,No,4,Cash,7,Adult
3601,Female,Dress,Clothing,81,South Carolina,XL,Olive,Spring,2.7,No,Free Shipping,No,25,Cash,14,Senior
3602,Female,T-shirt,Clothing,47,North Carolina,M,Indigo,Summer,3.0,No,Next Day Air,No,3,PayPal,30,Adult
3603,Female,Skirt,Clothing,36,Wyoming,S,Magenta,Summer,3.3,No,Store Pickup,No,40,Debit Card,90,Middle-aged
3604,Female,Jeans,Clothing,51,Louisiana,M,Gold,Spring,2.7,No,Free Shipping,No,5,Cash,7,Middle-aged
3605,Female,Hoodie,Clothing,86,Louisiana,M,Orange,Fall,3.3,No,Standard,No,17,Debit Card,365,Senior
3606,Female,Jeans,Clothing,41,Alabama,M,Gold,Fall,4.3,No,Store Pickup,No,36,Bank Transfer,90,Senior
3607,Female,Sandals,Footwear,90,Minnesota,XL,Purple,Fall,4.8,No,Express,No,41,Venmo,365,Middle-aged
3608,Female,Hat,Accessories,93,New Mexico,L,Charcoal,Fall,3.3,No,Standard,No,20,Venmo,14,Middle-aged
3609,Female,Gloves,Accessories,56,Tennessee,M,Cyan,Fall,4.3,No,Next Day Air,No,2,Cash,90,Young Adult
3610,Female,Socks,Clothing,39,New Mexico,M,Cyan,Summer,3.0,No,2-Day Shipping,No,31,Debit Card,30,Young Adult
3611,Female,Jacket,Outerwear,86,Texas,XL,Green,Fall,4.8,No,2-Day Shipping,No,23,Bank Transfer,14,Young Adult
3612,Female,T-shirt,Clothing,82,Washington,M,Silver,Spring,2.9,No,Standard,No,30,Credit Card,365,Senior
3613,Female,Sandals,Footwear,29,Michigan,M,Teal,Summer,3.6,No,Standard,No,26,Cash,90,Middle-aged
3614,Female,Hat,Accessories,27,Minnesota,M,Magenta,Fall,3.5,No,Store Pickup,No,40,Venmo,365,Middle-aged
3615,Female,Gloves,Accessories,25,Delaware,L,Maroon,Spring,4.7,No,2-Day Shipping,No,19,Bank Transfer,365,Middle-aged
3616,Female,Dress,Clothing,31,California,M,Gold,Winter,4.4,No,Free Shipping,No,4,Credit Card,30,Adult
3617,Female,Hoodie,Clothing,23,Wisconsin,L,Purple,Winter,3.3,No,Store Pickup,No,33,Debit Card,14,Middle-aged
3618,Female,Belt,Accessories,47,Kentucky,M,Lavender,Fall,4.3,No,Express,No,29,Debit Card,30,Middle-aged
3619,Female,Gloves,Accessories,67,Nevada,M,Maroon,Fall,4.0,No,2-Day Shipping,No,47,PayPal,14,Adult
3620,Female,Scarf,Accessories,75,North Carolina,S,Magenta,Winter,4.9,No,2-Day Shipping,No,50,Venmo,7,Middle-aged
3621,Female,Sandals,Footwear,82,Louisiana,M,Turquoise,Summer,2.9,No,Express,No,28,Credit Card,14,Middle-aged
3622,Female,Sneakers,Footwear,32,New Jersey,XL,Silver,Summer,4.0,No,2-Day Shipping,No,5,Cash,14,Adult
3623,Female,Dress,Clothing,41,Wisconsin,M,Purple,Fall,4.3,No,Store Pickup,No,12,Credit Card,365,Middle-aged
3624,Female,Jewelry,Accessories,89,Arkansas,M,Violet,Winter,2.7,No,2-Day Shipping,No,4,PayPal,7,Adult
3625,Female,Hat,Accessories,82,Texas,XL,Peach,Fall,5.0,No,Store Pickup,No,22,Bank Transfer,14,Young Adult
3626,Female,Scarf,Accessories,99,Illinois,L,Green,Winter,4.4,No,Express,No,32,PayPal,7,Middle-aged
3627,Female,Blouse,Clothing,98,Mississippi,L,Teal,Fall,3.5,No,Express,No,32,Venmo,90,Senior
3628,Female,Belt,Accessories,54,Delaware,M,Silver,Winter,3.3,No,Next Day Air,No,48,Cash,90,Adult
3629,Female,Blouse,Clothing,88,Georgia,L,Purple,Summer,3.8,No,Free Shipping,No,35,Credit Card,30,Middle-aged
3630,Female,T-shirt,Clothing,43,Kansas,L,Lavender,Summer,4.5,No,Standard,No,44,Debit Card,14,Middle-aged
3631,Female,Hat,Accessories,73,Oklahoma,M,Lavender,Winter,4.8,No,Store Pickup,No,29,Cash,7,Senior
3632,Female,Hat,Accessories,50,New Jersey,M,Peach,Fall,2.9,No,Store Pickup,No,26,Credit Card,30,Middle-aged
3633,Female,Sneakers,Footwear,73,Utah,L,Green,Spring,3.2,No,Express,No,3,Debit Card,90,Adult
3634,Female,Gloves,Accessories,51,Montana,M,Orange,Spring,2.8,No,Free Shipping,No,1,Bank Transfer,14,Adult
3635,Female,Socks,Clothing,22,Ohio,M,Pink,Winter,3.3,No,Standard,No,17,PayPal,365,Middle-aged
3636,Female,Sandals,Footwear,32,Colorado,L,Cyan,Fall,3.3,No,Free Shipping,No,17,Credit Card,14,Middle-aged
3637,Female,Sandals,Footwear,38,California,L,Lavender,Summer,4.2,No,2-Day Shipping,No,36,Cash,7,Middle-aged
3638,Female,Boots,Footwear,66,Utah,L,Yellow,Winter,3.6,No,Express,No,32,Credit Card,14,Adult
3639,Female,Backpack,Accessories,20,Kansas,M,Olive,Spring,4.6,No,Express,No,50,PayPal,14,Adult
3640,Female,Coat,Outerwear,44,Illinois,M,Brown,Summer,3.6,No,2-Day Shipping,No,39,Venmo,365,Adult
3641,Female,Sunglasses,Accessories,31,Minnesota,L,Pink,Spring,4.0,No,Next Day Air,No,17,PayPal,30,Middle-aged
3642,Female,Jacket,Outerwear,45,New York,M,Cyan,Fall,2.7,No,Free Shipping,No,39,Bank Transfer,90,Middle-aged
3643,Female,Dress,Clothing,71,Arizona,L,Maroon,Summer,4.4,No,Store Pickup,No,5,PayPal,365,Middle-aged
3644,Female,Scarf,Accessories,96,Tennessee,XL,Magenta,Fall,3.2,No,Standard,No,47,Debit Card,365,Middle-aged
3645,Female,Blouse,Clothing,32,Arkansas,M,Violet,Winter,2.6,No,Next Day Air,No,18,Venmo,7,Adult
3646,Female,Backpack,Accessories,90,Colorado,L,Silver,Summer,3.4,No,Free Shipping,No,31,Credit Card,90,Adult
3647,Female,Jewelry,Accessories,68,Nevada,M,Maroon,Spring,5.0,No,2-Day Shipping,No,39,Debit Card,14,Senior
3648,Female,Shorts,Clothing,45,Kansas,M,Gray,Winter,2.9,No,Store Pickup,No,12,Bank Transfer,7,Middle-aged
3649,Female,Skirt,Clothing,67,New York,M,White,Winter,5.0,No,Free Shipping,No,45,Cash,14,Adult
3650,Female,Skirt,Clothing,57,Minnesota,M,Brown,Fall,4.4,No,Standard,No,33,Credit Card,14,Senior
3651,Female,Jeans,Clothing,60,Ohio,M,Silver,Summer,3.5,No,2-Day Shipping,No,3,PayPal,365,Middle-aged
3652,Female,Handbag,Accessories,32,Arizona,M,Yellow,Spring,3.8,No,Express,No,5,Venmo,90,Young Adult
3653,Female,Handbag,Accessories,29,Kentucky,S,Magenta,Fall,3.8,No,Store Pickup,No,23,Debit Card,30,Adult
3654,Female,Coat,Outerwear,20,Minnesota,M,Blue,Spring,3.9,No,Next Day Air,No,39,Credit Card,14,Senior
3655,Female,Jewelry,Accessories,98,Arkansas,M,Green,Winter,3.3,No,Next Day Air,No,10,Credit Card,365,Young Adult
3656,Female,Sweater,Clothing,27,Wyoming,M,Yellow,Fall,2.9,No,Next Day Air,No,4,Credit Card,14,Young Adult
3657,Female,Jacket,Outerwear,67,North Dakota,XL,Cyan,Spring,3.7,No,2-Day Shipping,No,18,Credit Card,30,Adult
3658,Female,Shoes,Footwear,82,Alabama,L,Gold,Winter,3.7,No,Express,No,1,Debit Card,90,Middle-aged
3659,Female,T-shirt,Clothing,72,Mississippi,M,Magenta,Fall,4.6,No,Standard,No,18,PayPal,14,Adult
3660,Female,Sandals,Footwear,77,Illinois,S,Gray,Fall,4.9,No,Store Pickup,No,46,Bank Transfer,365,Adult
3661,Female,Shoes,Footwear,74,Arkansas,L,Indigo,Winter,3.1,No,2-Day Shipping,No,13,Bank Transfer,14,Young Adult
